#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:EZH2_protein_species_megaalign" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:EZH2_protein_species_megaalign" name="birthDiffRate">1.0</parameter>
#            <tree id="Tree.t:EZH2_protein_species_megaalign">
#                <taxonset id="TaxonSet.EZH2_protein_species_megaalign" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:EZH2_protein_species_megaalign" name="distribution" x="@birthRate.t:EZH2_protein_species_megaalign">
#            <Uniform id="Uniform.1" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="GammaShapePrior.s:EZH2_protein_species_megaalign" name="distribution">
#            <parameter id="gammaShape.s:EZH2_protein_species_megaalign" name="x">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="mean">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="ucldStdevPrior.c:EZH2_protein_species_megaalign" name="distribution">
#            <parameter id="ucldStdev.c:EZH2_protein_species_megaalign" lower="0.0" name="x">0.1</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.2" name="alpha">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.3" name="beta">0.3819</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@EZH2_protein_species_megaalign" id="treeLikelihood.EZH2_protein_species_megaalign" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:EZH2_protein_species_megaalign">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:EZH2_protein_species_megaalign" shape="@gammaShape.s:EZH2_protein_species_megaalign" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:EZH2_protein_species_megaalign" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:EZH2_protein_species_megaalign" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="JTT.s:EZH2_protein_species_megaalign" spec="beast.evolution.substitutionmodel.JTT"/>
#            </siteModel>
#            <branchRateModel id="RelaxedClock.c:EZH2_protein_species_megaalign" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:EZH2_protein_species_megaalign">
#                <LogNormal S="@ucldStdev.c:EZH2_protein_species_megaalign" id="LogNormalDistributionModel.c:EZH2_protein_species_megaalign" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.1" lower="0.0" name="M" upper="1.0">1.0</parameter>
#                </LogNormal>
#                <rateCategories dimension="48" id="rateCategories.c:EZH2_protein_species_megaalign" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#                <parameter estimate="false" id="ucldMean.c:EZH2_protein_species_megaalign" name="clock.rate">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	mutationRate	gammaShape	ucldStdev	rate.mean	rate.variance	rate.coefficientOfVariation	YuleModel	birthRate
365000	-16784.47434022127	-16782.911134647773	-1.563205573497601	-16782.911134647773	0.914300834784358	1.0	0.6074676697586879	0.8866688273438431	1.7721587740498344	1.662268184232442	1.0472431410539857	1.2895112151213342	2.786934109227351
366000	-16784.47931093979	-16780.635226622508	-3.8440843172841306	-16780.635226622508	1.0529743008485208	1.0	0.6074676697586879	0.8459242883008385	1.6422657003530112	1.4312544773039977	0.9628535533192603	-1.1197145478981172	1.8847486918810472
367000	-16789.635366109185	-16786.208413135002	-3.426952974184588	-16786.208413135002	0.9818833551514738	1.0	0.6074676697586879	0.8142130244846815	1.66805307512521	1.3170856968417195	0.9531640573368421	-0.8032096060601299	3.3539123089500613
368000	-16784.710641703965	-16783.273508637056	-1.4371330669078048	-16783.273508637056	0.9619845059908656	1.0	0.6074676697586879	0.9402680004654037	1.7336679761285119	1.903666794038018	1.1574465837519152	1.5829548712028938	2.7679649715538446
369000	-16784.996676351882	-16782.05734208833	-2.939334263553449	-16782.05734208833	1.0136442445134595	1.0	0.6074676697586879	0.8930374885592254	1.642877226342026	1.7020989655291767	1.1212468855460063	-0.06664613378769779	4.1438104828946996
370000	-16793.979024134682	-16788.343519849266	-5.635504285415054	-16788.343519849266	1.2341899163157175	1.0	0.6074676697586879	0.9085505067053941	1.6511802431378733	1.8850653942634168	1.1704262764331623	-2.714266555166639	2.5027787178282197
371000	-16790.41240576797	-16787.959118183735	-2.453287584232783	-16787.959118183735	1.0882925740547553	1.0	0.6074676697586879	0.9463636430785821	1.70626795759914	2.1160973520019537	1.2156193918892753	0.5857367956649551	3.0641655275063346
372000	-16785.478109713567	-16780.67258203683	-4.805527676738379	-16780.67258203683	1.3290320517554894	1.0	0.6449003665313208	0.90927117123075	1.5521231888361224	1.8718745559313452	1.1223650972833217	-1.8446051537074535	2.4375100824466553
373000	-16789.056222749678	-16783.716104815932	-5.340117933745016	-16783.716104815932	1.105024147327746	1.0	0.6449003665313208	0.9067411386676807	1.63149947424966	1.870782926322729	1.1024658683012893	-2.3871031081067944	2.021063348493321
374000	-16793.96608041595	-16784.012612665243	-9.953467750707393	-16784.012612665243	1.2452047916305897	1.0	0.6449003665313208	0.9154597399731793	1.531527602235577	1.8715259593959255	1.179399353176775	-6.97321764180489	1.4923234795194247
375000	-16781.772496630918	-16778.471254404198	-3.301242226721574	-16778.471254404198	1.0352655901810153	1.0	0.6449003665313208	0.9615636831354659	1.5335338161905214	2.103908737434214	1.2276118194511636	-0.17764808255970443	2.7480462204765694
376000	-16786.691684894937	-16781.401254436703	-5.290430458234092	-16781.401254436703	1.0595341781980003	1.0	0.6449003665313208	0.9578215873220315	1.59445691158618	2.1025661681120904	1.2087843391976683	-2.1784301653342464	3.57778933492232
377000	-16782.724471598474	-16778.709712832948	-4.01475876552732	-16778.709712832948	1.0596121844879722	1.0	0.6449003665313208	0.9731927816327745	1.5737155129405307	2.1189864444064166	1.1873153624654165	-0.8551793322288042	2.4166438180734673
378000	-16785.780721911222	-16779.224938951054	-6.555782960168562	-16779.224938951054	1.1587249613627566	1.0	0.6449003665313208	0.9668375654931335	1.584431407219232	2.031323379158055	1.2200161401452339	-3.415860972782286	2.9703476418642993
379000	-16780.58339996383	-16773.623601969783	-6.959797994048751	-16773.623601969783	1.0814334255561178	1.0	0.6449003665313208	0.9214353339095277	1.617109579388214	1.9252737376640197	1.274983467352665	-3.960905412685713	1.8185441395356226
380000	-16788.969030927976	-16782.032928888053	-6.936102039922365	-16782.032928888053	1.1595648269147243	1.0	0.6449003665313208	0.879220937492763	1.6141135656930523	1.7772297089796942	1.1510476666725067	-4.069338380935779	1.6607215653054603
381000	-16782.18569642841	-16778.398795208675	-3.7869012197334637	-16778.398795208675	0.9401440629284586	1.0	0.6449003665313208	0.8317680218124663	1.665721377092	1.5091174628157402	1.0386014233233358	-1.0699365857221945	3.9108852811324413
382000	-16790.55739473348	-16787.26129790983	-3.296096823652535	-16787.26129790983	0.914162124850383	1.0	0.6449003665313208	0.788573675844574	1.6043406370074889	1.1449310743770331	0.9221241541893974	-0.7167880944867187	2.1147263981579374
383000	-16791.32788848468	-16787.232444715602	-4.095443769076938	-16787.232444715602	1.0234375226122174	1.0	0.6449003665313208	0.812646597326785	1.6548311814309882	1.3377212787826154	0.9730962453873206	-1.439255968163188	2.3176458817938306
384000	-16786.432883544636	-16782.1803181818	-4.2525653628363	-16782.1803181818	0.9872483429626968	1.0	0.6449003665313208	0.8691241187595592	1.5952912799592702	1.5694796847799477	1.0148911714742137	-1.417557833041565	3.3428968599029565
385000	-16788.97467413945	-16786.20367021247	-2.7710039269769737	-16786.20367021247	0.939410974430136	1.0	0.6449003665313208	0.8451608517953979	1.6095536733270548	1.4339098928931997	1.013748653356669	-0.01161620208772085	2.369948604041332
386000	-16779.928996988976	-16777.206357233354	-2.722639755624054	-16777.206357233354	0.9296060588932585	1.0	0.6449003665313208	0.8506798315556526	1.6740163282747285	1.5515380022334502	1.0281417990372965	0.05419602490285769	3.1087441440886354
387000	-16789.018365073447	-16784.486303070535	-4.5320620029127365	-16784.486303070535	0.9402561181097856	1.0	0.6449003665313208	0.8849425448226658	1.6311885587791688	1.8676774290452274	1.06019813310325	-1.647330005509608	2.204263441097487
388000	-16798.38080200608	-16792.572104423612	-5.808697582466132	-16792.572104423612	0.963873572191179	1.0	0.6449003665313208	0.8359797051326652	1.581124964881911	1.6859635609910983	1.0759790301872787	-3.07837934504645	1.889690057080727
389000	-16791.863547996596	-16784.864292378374	-6.999255618223675	-16784.864292378374	1.0338012990678165	1.0	0.6161478893922996	0.7943717093488465	1.4676648660667955	1.4517690756145072	1.0360456962561189	-4.430144560029026	3.1402291462785024
390000	-16793.138132327185	-16785.366439306243	-7.771693020941473	-16785.366439306243	1.1113215020470002	1.0	0.6161478893922996	0.7978364356918092	1.4616318320673123	1.4880127771052098	1.0632391776708021	-5.19150591249152	1.7739181737186902
391000	-16800.74673940681	-16789.749503423962	-10.997235982849867	-16789.749503423962	1.5615396869518245	1.0	0.6161478893922996	0.7736209435388898	1.4364739892644096	1.286073313459682	1.03241755760744	-8.49464707502517	2.228196913908898
392000	-16797.449762271073	-16790.940538521405	-6.50922374966873	-16790.940538521405	1.0441647443757953	1.0	0.6161478893922996	0.7877984259948656	1.343461000436537	1.1606750103732477	1.0212508017993864	-3.9611503225834603	4.194313589415069
393000	-16794.0113913441	-16784.34838227644	-9.663009067657647	-16784.34838227644	1.5617010738179073	1.0	0.6161478893922996	0.7278042399887494	1.2941080455145555	0.6814878038691311	0.8290984490595854	-7.308497956805285	1.3676213891309423
394000	-16808.216267480402	-16799.594101330084	-8.622166150319478	-16799.594101330084	1.4727723594940345	1.0	0.6161478893922996	0.758480240532208	1.327998057955533	0.7673225071129595	0.8655593024464459	-6.168322898928134	1.5185539365508658
395000	-16794.802995143073	-16787.53578532005	-7.267209823023199	-16787.53578532005	1.4984747697045737	1.0	0.6161478893922996	0.7742595463751302	1.351730150509162	0.8204245084701117	0.8639244900253111	-4.7625688515045885	1.9928664227470283
396000	-16793.99798206224	-16783.72848207984	-10.269499982399784	-16783.72848207984	1.5600849668077816	1.0	0.6161478893922996	0.8019374471413446	1.4087536360937396	1.026762280884731	0.9418641977490201	-7.676213959923741	1.5536626084885987
397000	-16799.93755327797	-16793.685511731986	-6.252041545982205	-16793.685511731986	1.2438049985702735	1.0	0.6161478893922996	0.7590998982162352	1.432389841717363	1.072100239432807	0.9200890389891516	-3.7961997486118	1.8972159306679313
398000	-16787.1337918881	-16779.780875263215	-7.352916624886346	-16779.780875263215	1.3304181715359387	1.0	0.6161478893922996	0.7121159103047615	1.3869861832295125	1.0753629964616171	0.9086990822259027	-5.049517962316518	2.0333009677172296
399000	-16798.28375333814	-16792.294204626785	-5.989548711354049	-16792.294204626785	1.114314920434213	1.0	0.6161478893922996	0.7563609255925692	1.3869257760166311	1.2583828885344706	0.9584934974222328	-3.5425430892916685	1.9921147903311385
400000	-16793.227889426485	-16784.14909911245	-9.078790314035523	-16784.14909911245	1.3486063494576337	1.0	0.6161478893922996	0.7111573528106563	1.3272517998866467	0.8615246133824186	0.8982786633063783	-6.778521769201674	1.653764650648669
401000	-16793.17123818452	-16785.41130949076	-7.759928693761181	-16785.41130949076	1.4015696356783955	1.0	0.6161478893922996	0.7455299732305538	1.2974710928657456	0.9921248487399853	0.9521631246254386	-5.347924279272077	1.873325606601022
402000	-16797.390084140432	-16788.883430436334	-8.50665370409792	-16788.883430436334	1.4683855511743453	1.0	0.6161478893922996	0.7742963381949796	1.36576851228489	1.5479842627804075	1.1296290997823342	-6.001894516597901	1.9651157307208207
403000	-16787.55936995448	-16781.778733618496	-5.780636335986715	-16781.778733618496	1.3179576313773937	1.0	0.6161478893922996	0.7678343309016109	1.3378018888178176	1.2203598079633586	0.9948586015149224	-3.296656288506775	2.33853445186603
404000	-16789.08467561447	-16783.007249374026	-6.077426240444094	-16783.007249374026	1.3452813463731745	1.0	0.6161478893922996	0.7614921832591072	1.464006962209606	1.164557824674708	1.0223464154872286	-3.613871618948501	2.1838078274647557
405000	-16790.34056826005	-16784.756011962567	-5.584556297483829	-16784.756011962567	1.2719061500675042	1.0	0.6161478893922996	0.7461241257249389	1.4720714435453546	1.2886473961719267	1.02057892252521	-3.1706293315796175	2.4725330528674823
406000	-16792.46402473829	-16786.48955409091	-5.974470647380622	-16786.48955409091	1.3262504405957343	1.0	0.6161478893922996	0.7067451331107764	1.3488590657016248	1.0968770391969649	1.0217372004640979	-3.688620789009065	2.6161560658225067
407000	-16791.002167568084	-16783.0807050514	-7.921462516682908	-16783.0807050514	1.280702265685049	1.0	0.6161478893922996	0.6703721414521324	1.3801420172715062	0.9611857155772555	0.933815210063782	-5.755181055168227	2.8170116133311107
408000	-16789.46900087041	-16782.53773146581	-6.9312694045986705	-16782.53773146581	1.0707626685330678	1.0	0.6161478893922996	0.719161705510124	1.4640239493222145	1.0339296051324611	0.9671835160154753	-4.604888534644764	2.2278423221304355
409000	-16787.72748266831	-16782.57878569361	-5.148696974698213	-16782.57878569361	0.9457012277523232	1.0	0.6161478893922996	0.830291651928596	1.4180873181207707	1.47698340999792	1.1360616389961176	-2.465168598413154	3.2381672466314497
410000	-16790.683722669797	-16784.376884792484	-6.306837877312978	-16784.376884792484	1.0081922026928343	1.0	0.6161478893922996	0.8443001834600121	1.4293644792150397	1.5001854592431085	1.1212764142203577	-3.5789253645565116	2.5662318850193637
411000	-16793.706873502975	-16787.736669013695	-5.970204489280503	-16787.736669013695	1.016210861336364	1.0	0.6161478893922996	0.8093950629840525	1.4156157112992878	1.2981224806892855	1.0838634212034393	-3.3531290966004716	2.139085788442318
412000	-16791.021163735244	-16783.01533850119	-8.005825234053413	-16783.01533850119	1.1297448904039153	1.0	0.6161478893922996	0.791926300452189	1.428415013636448	1.3472311573693316	1.1340174768814608	-5.444536936162193	2.720127536211177
413000	-16803.718943246087	-16797.168886036	-6.550057210085843	-16797.168886036	1.1298041978432005	1.0	0.6161478893922996	0.7131950568359926	1.3763968105801074	0.985926802383642	0.9744753213560925	-4.243135650897466	2.5750303297616512
414000	-16804.799086247105	-16796.36791427178	-8.431171975322828	-16796.36791427178	1.4038634648727388	1.0	0.6161478893922996	0.8438226575545078	1.2304358408978842	1.5045946740218463	1.172338462252985	-5.704770328011977	2.209941995646856
415000	-16795.8878595774	-16787.81242612638	-8.075433451021588	-16787.81242612638	1.1900891976337284	1.0	0.6161478893922996	0.888449477951106	1.3052998352977245	1.5822571627875517	1.192668148256699	-5.208450163107736	2.733918826270348
416000	-16790.358774487016	-16780.52842952124	-9.830344965776622	-16780.52842952124	1.1808124357560252	1.0	0.6161478893922996	0.8589830848984579	1.403994064030748	1.3627371439147582	1.1196889275569581	-7.056047656799879	3.1479053855614754
417000	-16787.816243163517	-16778.657935585055	-9.15830757846258	-16778.657935585055	1.3665327690239684	1.0	0.6161478893922996	0.8819110657719228	1.2654293060723427	1.2802086794938283	1.1698510960130355	-6.311845809346506	2.4557584528894227
418000	-16799.708691427648	-16788.960193098188	-10.748498329460261	-16788.960193098188	1.4082728061994414	1.0	0.6161478893922996	0.8249517734202708	1.328797082602691	1.1292594801902875	1.0319462713291312	-8.081922899312866	2.7875136632487294
419000	-16787.974843165164	-16779.016002115703	-8.958841049462965	-16779.016002115703	1.3429844717616972	1.0	0.6161478893922996	0.7779753799508758	1.3029043591784577	1.0561633044113685	0.9215617644804912	-6.442265947054683	1.95628996587464
420000	-16792.968625028818	-16782.02212337605	-10.946501652767074	-16782.02212337605	1.5054575739116982	1.0	0.6161478893922996	0.7632156329365885	1.3196469337265462	0.9679978812702862	0.9169692478076861	-8.477393377105223	1.5526852814831917
421000	-16787.574893800822	-16780.07234542458	-7.502548376240292	-16780.07234542458	1.2389812488935368	1.0	0.6161478893922996	0.7695391700410642	1.2810851022503698	0.9705648505632583	0.9373538185142694	-5.013083127574926	2.278516606178855
422000	-16796.772747966927	-16788.44794006948	-8.324807897446	-16788.44794006948	1.3238977660573412	1.0	0.6161478893922996	0.6689700705080998	1.396413154506106	0.805957239114208	0.8628301617498038	-6.163161666250875	1.868116245163076
423000	-16801.234452693745	-16792.760130833292	-8.47432186045123	-16792.760130833292	1.1730440947463667	1.0	0.6161478893922996	0.6281679031256208	1.2753730816660893	0.7264555044541389	0.8235830705728483	-6.448489368426708	3.3395831297334317
424000	-16798.890869468516	-16790.966875503018	-7.923993965498769	-16790.966875503018	1.179084726556668	1.0	0.5822978906183535	0.6898226396696031	1.3409561963501249	0.8014773494903678	0.847827572356045	-5.7274634922539125	1.7600814976910373
425000	-16795.195578922718	-16782.94974925921	-12.24582966350981	-16782.94974925921	1.453151039778775	1.0	0.5822978906183535	0.7225062635307523	1.2853987788048167	0.8730720665413129	0.9228902926025996	-9.94240492374511	3.0204386147615274
426000	-16795.501314663932	-16784.19405603682	-11.307258627111892	-16784.19405603682	1.3793386103572303	1.0	0.6336966094926166	0.7114570659697591	1.1865202081796968	0.8570857767471868	0.9716586222148478	-8.98846257526686	1.5302483924499641
427000	-16804.126403016387	-16790.106213957486	-14.020189058903041	-16790.106213957486	1.2922687941477704	1.0	0.6336966094926166	0.7355838266831063	1.2765072660931982	0.812213713822561	0.9667113211768776	-11.622863330441616	1.0366114208800243
428000	-16800.646118861165	-16789.779338567012	-10.866780294151882	-16789.779338567012	1.4368165415397915	1.0	0.6336966094926166	0.7649080664187344	1.1897352003326036	0.8948670036567893	0.9636731716605537	-8.374671875737763	2.438018908062345
429000	-16804.63536321675	-16795.45104117334	-9.184322043409583	-16795.45104117334	1.4893575704766218	1.0	0.6582261817138412	0.7235827256402785	1.1082632778300565	0.8278486879252243	0.9344697074675908	-6.801464871545852	1.9206562925357762
430000	-16803.953282679515	-16790.037754058932	-13.915528620581235	-16790.037754058932	2.0879623703208554	1.0	0.6582261817138412	0.7666240572104739	1.0952727108336047	0.8890634445813222	0.9656184354347235	-11.393365629049843	1.7539671570125805
431000	-16801.618994384582	-16788.712564343798	-12.906430040783617	-16788.712564343798	1.7806913505070794	1.0	0.6582261817138412	0.7007635457908115	1.1159690780228426	0.6898225545794301	0.8707051459588515	-10.598077807050794	2.0304499875454574
432000	-16794.670263587173	-16785.315437265977	-9.354826321196391	-16785.315437265977	1.426485328641158	1.0	0.5484377779030094	0.7527341912885822	1.1765678248714961	0.6785049934152931	0.901347130619549	-6.987240283244853	1.8417803730933016
433000	-16796.89238973983	-16785.817161938354	-11.075227801478112	-16785.817161938354	1.3274010277010886	1.0	0.5484377779030094	0.7588215234404935	1.2165271156844455	1.1897404905122353	0.9670261702076177	-8.68799390362792	2.8592818302595253
434000	-16791.53940560143	-16780.75726983869	-10.78213576273984	-16780.75726983869	1.5681936840289135	1.0	0.6225108034935338	0.7077895974942268	1.207785313989017	1.0780130254373304	1.0120108466297242	-8.486508173787128	1.9302189149213527
435000	-16793.36795721969	-16783.163064450146	-10.20489276954477	-16783.163064450146	1.609355220875875	1.0	0.6225108034935338	0.8405502661250006	1.2080110739276007	1.3651817202351257	1.1202064966667762	-7.482485848922659	2.240609205309757
436000	-16793.38214838472	-16782.959189543493	-10.422958841226652	-16782.959189543493	1.3824389411960787	1.0	0.6225108034935338	0.8616247130513475	1.224210497550567	1.3868734711172257	1.1404016014846277	-7.63396785634047	3.7326644970965197
437000	-16791.54960231117	-16786.16756482163	-5.382037489539907	-16786.16756482163	1.135536975983555	1.0	0.6225108034935338	0.8342842991379841	1.2744070001427215	1.2797100809943356	1.1861823415521904	-2.679482873743448	2.467037805602223
438000	-16793.78186511221	-16784.639742161788	-9.142122950421326	-16784.639742161788	1.3034630054628114	1.0	0.6225108034935338	0.9260215298740062	1.2567536222716302	1.6462011521088984	1.2765621173219839	-6.151325206779932	2.705073801685857
439000	-16791.321933095787	-16781.402162036997	-9.919771058791229	-16781.402162036997	1.3613413088121646	1.0	0.6225108034935338	0.9046875436620505	1.2844958394381107	1.5844000459072674	1.2800382745804917	-6.995567007400698	2.4107655429630146
440000	-16799.02644303027	-16787.987686401928	-11.038756628341433	-16787.987686401928	1.3878433554453777	1.0	0.5517763066539721	0.9267721877467727	1.3361918088368723	1.678044879434463	1.28546604747861	-8.116354732628553	1.4702044809835484
441000	-16790.35764875523	-16781.201823165127	-9.155825590102467	-16781.201823165127	1.287300209895929	1.0	0.5648569155726557	0.9997165681607764	1.3671352458129367	2.077066237668449	1.3236557839485266	-5.994457452485092	2.5223625186799166
442000	-16792.392750752468	-16781.79562638591	-10.597124366560408	-16781.79562638591	1.2842520053972426	1.0	0.5648569155726557	1.0194858398505735	1.33592297456968	2.2679085152609018	1.3574182721297052	-7.374975153783391	3.159845586416099
443000	-16795.123001152777	-16786.00372384312	-9.119277309654294	-16786.00372384312	1.204310555425518	1.0	0.5648569155726557	0.9729698737625494	1.307911776315356	1.9823918120925181	1.3057951952311022	-6.040430474349415	2.5803988618876987
444000	-16791.515756779263	-16782.27005039835	-9.245706380913132	-16782.27005039835	1.1884310486466383	1.0	0.5648569155726557	0.9422143779001317	1.3855782400023071	1.8279740094094055	1.211476524384315	-6.262180579868589	1.7032979026540676
